Codice;Nome pozzo;Anno;Scopo;Esito;Prof;Tipo titolo;Nome titolo ;Operatore;Provincia/ Zona;Terra/ Mare;Latitudine;Longitudine;Profilo;Disp;Pdf
6379;TOCCO 021;1943;S;OL;391;X;TOCCO;AGIP;PE;T;42°11'46,40'';01°27'25,60'' E;0;Sì;No
6380;TOCCO 022;1943;S;NP;159;X;TOCCO;AGIP;PE;T;42°11'30,90'';01°27'41,50'' E;0;Sì;No
6381;TOCCO 023;1943;S;NP;154;X;TOCCO;AGIP;PE;T;42°11'40,60'';01°27'30,20'' E;0;Sì;No
6382;TOCCO 024;1943;S;NP;402;X;TOCCO;AGIP;PE;T;42°11'46,10'';01°27'30,70'' E;0;Sì;No
6383;TOCCO 025;1943;S;NP;77;X;TOCCO;AGIP;PE;T;42°11'46,80'';01°27'20,70'' E;0;Sì;No
6532;TRAMUTOLA 025;1943;S;OL;323;R;TRAMUTOLA;AGIP;PZ;T;40°19'09,80'';03°19'00,90'' E;0;No;No
6535;TRAMUTOLA 028;1943;S;OL;283;R;TRAMUTOLA;AGIP;PZ;T;40°19'07,70'';03°18'59,80'' E;0;No;No
6536;TRAMUTOLA 029;1943;S;NP;555;R;TRAMUTOLA;AGIP;PZ;T;40°18'57,40'';03°18'57,00'' E;0;No;No
6538;TRAMUTOLA 031;1943;S;NP;403;R;TRAMUTOLA;AGIP;PZ;T;40°19'02,80'';03°18'56,70'' E;0;No;No
6541;TRAMUTOLA 034;1943;S;OL;117;R;TRAMUTOLA;AGIP;PZ;T;40°19'20,10'';03°18'55,80'' E;0;No;No
6542;TRAMUTOLA 035;1943;S;OL;300;R;TRAMUTOLA;AGIP;PZ;T;40°19'17,10'';03°19'05,30'' E;0;No;No
6543;TRAMUTOLA 036;1943;S;NP;282;R;TRAMUTOLA;AGIP;PZ;T;40°18'28,80'';03°18'43,70'' E;0;No;No
6544;TRAMUTOLA 037;1943;S;OL;68;R;TRAMUTOLA;AGIP;PZ;T;40°19'24,30'';03°18'50,10'' E;0;No;No
6545;TRAMUTOLA 038;1943;S;OL;144;R;TRAMUTOLA;AGIP;PZ;T;40°19'27,10'';03°18'52,30'' E;0;No;No
6546;TRAMUTOLA 039;1943;S;OL;145;R;TRAMUTOLA;AGIP;PZ;T;40°19'19,70'';03°18'53,70'' E;0;No;No
6547;TRAMUTOLA 040;1943;S;NP;245;R;TRAMUTOLA;AGIP;PZ;T;40°19'04,00'';03°18'53,60'' E;0;No;No
6548;TRAMUTOLA 041;1943;S;OL;144;R;TRAMUTOLA;AGIP;PZ;T;40°19'23,60'';03°18'54,10'' E;0;No;No
6549;TRAMUTOLA 042;1943;S;OL;76;R;TRAMUTOLA;AGIP;PZ;T;40°19'18,50'';03°18'56,80'' E;0;No;No
6550;TRAMUTOLA 043;1943;S;NP;340;R;TRAMUTOLA;AGIP;PZ;T;40°19'26,00'';03°18'49,40'' E;0;No;No
6551;TRAMUTOLA 044;1943;S;NP;41;R;TRAMUTOLA;AGIP;PZ;T;40°19'16,00'';03°19'08,60'' E;0;No;No
6553;TRAMUTOLA CR 001;1943;ST;X;221;R;TRAMUTOLA;AGIP;PZ;T;40°18'29,90'';03°18'57,70'' E;0;No;No
6554;TRAMUTOLA CR 002;1943;ST;X;20;R;TRAMUTOLA;AGIP;PZ;T;40°19'48,30'';03°18'55,00'' E;0;No;No
6555;TRAMUTOLA CR 003;1943;ST;X;29;R;TRAMUTOLA;AGIP;PZ;T;40°19'49,00'';03°18'53,30'' E;0;No;No
6693;VAL PAROLA 005;1943;S;OL;360;R;FIDENZA;AGIP;PR;T;44°46'24,50'';02°24'37,40'' W;0;Sì;No
6694;VAL PAROLA 006;1943;S;GA;226;R;FIDENZA;AGIP;PR;T;44°46'32,50'';02°24'58,40'' W;0;Sì;No
6957;VOLTURNO 001;1943;E;NP;305;X;VOLTURNO;Sconosciuto;CE;T;41°01'10,00'';01°32'45,00'' E;0;Sì;No
223;AMOLARETTA 025;1942;S;GA;279;X;AMOLARETTA;G.A.S.A.U.T.;RO;T;45°23'01,50'';00°23'08,00'' W;0;No;No
742;BELLENA 015;1942;S;NP;872;R;FIDENZA;AGIP;PR;T;44°51'40,60'';02°15'04,40'' W;0;Sì;No
743;BELLENA 016;1942;S;NP;980;R;FIDENZA;AGIP;PR;T;44°51'40,60'';02°15'15,40'' W;0;Sì;No
1102;CAMPOLUNGO 004;1942;S;GA;200;C;CAMPOLUNGO;AGIP;FE;T;44°44'58,00'';00°29'25,00'' W;3353;Sì;No
1182;CAO MARINA 002;1942;S;NP;297;R;S. A.METANO;S.A.METANO;RO;T;;E;0;No;No
1183;CAO MARINA 003;1942;S;GA;181;R;S. A.METANO;S.A.METANO;RO;T;;E;0;No;No
1184;CAO MARINA 004;1942;S;GA;237;R;S. A.METANO;S.A.METANO;RO;T;;E;0;No;No
1185;CAO MARINA 005;1942;S;GA;184;R;S. A.METANO;S.A.METANO;RO;T;;E;0;No;No
1186;CAO MARINA 006;1942;S;GA;240;R;S. A.METANO;S.A.METANO;RO;T;;E;0;No;No
1187;CAO MARINA 007;1942;S;GA;187;R;S. A.METANO;S.A.METANO;RO;T;;E;0;No;No
1274;CASAMARI;1942;E;NP;140;X;CASAMARI;AGIP;FR;T;41°40'06,00'';01°02'26,00'' E;0;No;No
1387;CASTROCARO 001 X;1942;E;GA;703;C;CASTROCARO;AGIP;FO;T;44°11'09,00'';00°31'23,50'' W;3362;Sì;No
1882;COLOMBARE 006;1942;S;GA;274;C;COLOMBARE;AGIP;PD;T;45°04'38,00'';00°39'48,00'' W;0;No;No
1943;COPPARO 007;1942;S;GA;370;R;GRADIZZA;AGIP;FE;T;44°53'46,00'';00°38'15,00'' W;0;Sì;No
1972;CORPO RENO 003;1942;S;GA;96;C;CORPO RENO;AGIP;FE;T;44°45'30,00'';01°09'02,00'' W;3367;Sì;No
1973;CORPO RENO 004;1942;S;GA;114;C;CORPO RENO;AGIP;FE;T;44°45'33,00'';01°09'59,00'' W;3367;Sì;No
1974;CORPO RENO 005;1942;S;X;170;C;CORPO RENO;AGIP;FE;T;44°45'24,00'';01°08'56,00'' W;3367;Sì;No
1975;CORPO RENO 006;1942;S;NP;120;C;CORPO RENO;AGIP;FE;T;44°45'38,00'';01°08'54,00'' W;3367;Sì;No
1976;CORPO RENO 007;1942;S;NP;170;C;CORPO RENO;AGIP;FE;T;44°45'43,00'';01°08'54,00'' W;3367;Sì;No
2237;CROCE 066;1942;S;X;272;X;CROCE;AGIP;VE;T;45°06'08,00'';00°22'12,00'' W;0;No;No
2664;FONTEVIVO APPENNINO 004;1942;S;GA;358;R;FIDENZA;AGIP;PR;T;44°45'31,50'';02°24'48,00'' W;0;Sì;No
2984;GIOITTO 005;1942;S;GA;384;R;GIOITTO;AGIP;CT;T;37°46'15,00'';02°15'54,00'' E;0;No;No
2985;GIOITTO 006;1942;S;GA;431;R;GIOITTO;AGIP;CT;T;37°46'03,90'';02°15'27,00'' E;0;No;No
3149;IOLANDA DI SAVOIA 002;1942;S;GA;245;C;IOLANDA;AGIP;FE;T;44°52'52,00'';00°28'42,00'' W;0;No;No
3865;MONTE BUSCA 001;1942;E;GA;555;X;MONTE BUSCA;Sconosciuto;FI;T;44°02'42,00'';00°48'38,00'' W;0;No;No
3993;MONTEPELATO 002 BIS;1942;S;NP;422;C;MONTEPELATO;AGIP;PR;T;44°44'29,10'';02°04'33,80'' W;3303;Sì;No
3999;MONTEPIANO CR 002;1942;E;NP;250;R;MONTEPIANO;AGIP;PZ;T;40°33'17,90'';03°06'55,00'' E;0;No;No
4224;PADERNO 001;1942;E;X;1338;R;BOLOGNA;AGIP;BO;T;44°26'29,00'';01°07'37,00'' W;0;Sì;No
4516;PODENZANO 034;1942;S;MG;568;R;FIUME TREBBIA;AGIP;PC;T;44°57'01,70'';02°46'16,09'' W;0;Sì;No
4517;PODENZANO 035;1942;S;GA;605;R;FIUME TREBBIA;AGIP;PC;T;44°56'48,70'';02°46'05,09'' W;0;Sì;No
4518;PODENZANO 036;1942;S;NP;740;R;FIUME TREBBIA;AGIP;PC;T;44°57'12,70'';02°46'23,09'' W;0;Sì;No
4519;PODENZANO 037;1942;S;NP;475;R;FIUME TREBBIA;AGIP;PC;T;44°54'37,00'';02°46'05,59'' W;0;Sì;No
5272;RIPI 017;1942;E;NP;129;X;RIPI;AGIP;FR;T;41°35'57,50'';00°59'21,00'' E;0;No;No
5273;RIPI 018;1942;S;NP;296;X;RIPI;AGIP;FR;T;41°36'00,00'';00°59'27,00'' E;0;No;No
5274;RIPI 019;1942;S;OL;210;X;RIPI;AGIP;FR;T;41°35'54,50'';00°59'27,00'' E;0;No;No
5275;RIPI 020;1942;E;NP;300;X;RIPI;AGIP;FR;T;41°35'59,50'';00°59'17,00'' E;0;No;No
5276;RIPI 021;1942;S;OL;132;X;RIPI;AGIP;FR;T;41°35'55,00'';00°59'18,00'' E;0;No;No
5277;RIPI 022;1942;S;OL;189;X;RIPI;AGIP;FR;T;41°35'34,00'';00°59'13,60'' E;0;No;No
5279;RIPI 024;1942;S;NP;99;X;RIPI;AGIP;FR;T;41°36'05,00'';00°59'13,00'' E;0;No;No
5280;RIPI 025;1942;E;NP;326;X;RIPI;AGIP;FR;T;41°36'05,50'';00°59'04,00'' E;0;No;No
5699;S.PANCRAZIO 002;1942;E;NP;1077;C;S. PANCRAZIO;AGIP;PR;T;44°48'15,40'';02°13'55,00'' W;3309;Sì;Sì
5700;S.PANCRAZIO 003;1942;E;NP;806;C;S. PANCRAZIO;AGIP;PR;T;44°48'37,90'';02°13'26,50'' W;3309;Sì;No
5847;S.VENANZIO 001;1942;ST;NP;681;X;Non disponibile;AGIP;MO;T;44°29'38,00'';01°35'49,00'' W;0;No;No
6234;SPEZZANO 002;1942;E;MG;1002;R;MARANELLO;AGIP;MO;T;44°31'48,00'';01°38'14,00'' W;0;Sì;No
6334;TENNACOLA 001;1942;E;NP;104;X;TENNACOLA;Sconosciuto;MC;T;43°02'20,00'';00°56'22,00'' E;0;No;No
6336;TENNACOLA 003;1942;E;NP;200;X;TENNACOLA;Sconosciuto;MC;T;43°02'24,00'';00°56'14,00'' E;0;No;No
6374;TOCCO 016;1942;S;OL;343;X;TOCCO;AGIP;PE;T;42°11'46,20'';01°27'28,40'' E;0;Sì;No
6376;TOCCO 018;1942;S;OL;143;X;TOCCO;AGIP;PE;T;42°11'45,00'';01°27'21,50'' E;0;Sì;No
6377;TOCCO 019;1942;S;NP;139;X;TOCCO;AGIP;PE;T;42°11'39,40'';01°27'28,60'' E;0;Sì;No
6520;TRAMUTOLA 013;1942;S;OL;307;R;TRAMUTOLA;AGIP;PZ;T;40°19'09,00'';03°19'04,10'' E;0;No;No
6521;TRAMUTOLA 014;1942;S;NP;388;R;TRAMUTOLA;AGIP;PZ;T;40°19'35,90'';03°18'34,90'' E;0;No;No
6526;TRAMUTOLA 019;1942;S;OG;470;R;TRAMUTOLA;AGIP;PZ;T;40°19'25,20'';03°18'50,90'' E;0;No;No
6527;TRAMUTOLA 020;1942;S;NP;291;R;TRAMUTOLA;AGIP;PZ;T;40°19'13,40'';03°18'59,30'' E;0;No;No
6528;TRAMUTOLA 021;1942;S;OL;280;R;TRAMUTOLA;AGIP;PZ;T;40°19'08,70'';03°18'56,40'' E;0;No;No
6530;TRAMUTOLA 023;1942;S;OL;114;R;TRAMUTOLA;AGIP;PZ;T;40°19'20,70'';03°18'57,80'' E;0;No;No
6531;TRAMUTOLA 024;1942;S;OL;63;R;TRAMUTOLA;AGIP;PZ;T;40°19'26,00'';03°18'52,00'' E;0;No;No
6533;TRAMUTOLA 026;1942;S;OL;245;R;TRAMUTOLA;AGIP;PZ;T;40°19'08,10'';03°18'48,20'' E;0;No;No
6534;TRAMUTOLA 027;1942;S;NP;198;R;TRAMUTOLA;AGIP;PZ;T;40°19'19,80'';03°19'01,20'' E;0;No;No
6537;TRAMUTOLA 030;1942;S;OL;180;R;TRAMUTOLA;AGIP;PZ;T;40°19'18,20'';03°19'02,20'' E;0;No;No
6539;TRAMUTOLA 032;1942;S;NP;103;R;TRAMUTOLA;AGIP;PZ;T;40°19'25,20'';03°18'52,90'' E;0;No;No
6540;TRAMUTOLA 033;1942;S;NP;89;R;TRAMUTOLA;AGIP;PZ;T;40°19'28,20'';03°18'49,50'' E;0;No;No
735;BELLENA 008;1941;S;NP;975;R;FIDENZA;AGIP;PR;T;44°51'13,60'';02°14'43,40'' W;0;Sì;No
736;BELLENA 009;1941;S;NP;821;R;FIDENZA;AGIP;PR;T;44°51'30,60'';02°15'25,40'' W;0;Sì;No
737;BELLENA 010;1941;S;NP;594;R;FIDENZA;AGIP;PR;T;44°51'52,60'';02°16'14,90'' W;0;Sì;No
738;BELLENA 011;1941;S;NP;700;R;FIDENZA;AGIP;PR;T;44°51'48,60'';02°15'46,40'' W;0;Sì;No
739;BELLENA 012;1941;S;NP;862;R;FIDENZA;AGIP;PR;T;44°51'27,60'';02°15'01,90'' W;0;Sì;No
740;BELLENA 013;1941;S;NP;1078;R;FIDENZA;AGIP;PR;T;44°52'00,10'';02°14'57,40'' W;0;Sì;No
741;BELLENA 014;1941;S;NP;539;R;FIDENZA;AGIP;PR;T;44°51'16,60'';02°15'44,90'' W;0;Sì;No
749;BELLINATE 005;1941;S;GA;303;C;BELLINATE;AGIP;RO;T;45°00'38,00'';00°39'56,00'' W;0;No;No
1035;CA' PESARA 007;1941;S;GA;249;R;FIUME PO;AGIP;RO;T;44°59'38,00'';00°12'10,00'' W;0;Sì;No
1037;CA' TIEPOLO 011;1941;S;GA;315;R;FIUME PO;AGIP;RO;T;44°57'00,00'';00°06'41,00'' W;0;Sì;No
1181;CAO MARINA 001;1941;E;GA;168;R;S. A.METANO;S.A.METANO;RO;T;;E;0;Sì;No
1269;CASALPUSTERLENGO 003;1941;E;NP;651;C;CASALPUSTERLENGO;AGIP;MI;T;45°11'06,00'';02°46'57,90'' W;3292;Sì;No
1270;CASALPUSTERLENGO 004;1941;E;NP;1120;C;CASALPUSTERLENGO;AGIP;MI;T;45°11'20,40'';02°46'47,90'' W;3292;Sì;No
2663;FONTEVIVO APPENNINO 003;1941;E;NP;1321;R;FIDENZA;AGIP;PR;T;44°46'48,60'';02°24'04,40'' W;0;Sì;No
2665;FONTEVIVO APPENNINO 005;1941;E;NP;350;R;FIDENZA;AGIP;PR;T;44°50'39,60'';02°17'10,90'' W;0;Sì;No
2948;GENZANO 002;1941;E;NP;1441;R;GENZANO;AGIP;PZ;T;40°50'22,00'';03°38'56,00'' E;1362;Sì;Sì
2965;GIARETTE 003;1941;S;GA;274;R;CASSELLA;AGIP;RO;T;44°54'09,00'';00°00'18,00'' W;0;Sì;No
2980;GIOITTO 001;1941;E;OG;506;R;GIOITTO;AGIP;CT;T;37°46'34,00'';02°15'32,00'' E;0;No;No
2981;GIOITTO 002;1941;S;GA;506;R;GIOITTO;AGIP;CT;T;37°46'25,00'';02°15'52,00'' E;0;No;No
3251;LE COSTE 001;1941;E;MG;589;X;LE COSTE;AGIP;MO;T;44°23'29,00'';01°35'39,00'' W;0;No;No
3653;MESOLA 004;1941;S;GA;302;R;FIUME PO;AGIP;FE;T;44°55'01,00'';00°13'23,00'' W;0;Sì;No
3998;MONTEPIANO 001;1941;E;NP;248;R;MONTEPIANO;AGIP;PZ;T;40°33'14,90'';03°06'41,00'' E;0;No;No
4486;PODENZANO 001 BIS;1941;S;GO;558;R;FIUME TREBBIA;AGIP;PC;T;44°56'47,70'';02°45'15,59'' W;0;Sì;No
4510;PODENZANO 028;1941;S;GA;483;R;FIUME TREBBIA;AGIP;PC;T;44°56'49,20'';02°45'36,09'' W;0;Sì;No
4511;PODENZANO 029;1941;S;GA;483;R;FIUME TREBBIA;AGIP;PC;T;44°56'58,20'';02°46'04,09'' W;0;Sì;No
4512;PODENZANO 030;1941;S;NP;841;R;FIUME TREBBIA;AGIP;PC;T;44°56'44,70'';02°46'50,09'' W;0;Sì;No
4513;PODENZANO 031;1941;S;GO;558;R;FIUME TREBBIA;AGIP;PC;T;44°56'49,70'';02°45'19,59'' W;0;Sì;No
4514;PODENZANO 032;1941;S;GA;555;R;FIUME TREBBIA;AGIP;PC;T;44°56'45,20'';02°45'16,09'' W;0;Sì;No
4515;PODENZANO 033;1941;S;GA;507;R;FIUME TREBBIA;AGIP;PC;T;44°57'01,20'';02°45'56,59'' W;0;Sì;No
5270;RIPI 015;1941;S;OL;154;X;RIPI;AGIP;FR;T;41°35'54,00'';00°59'22,00'' E;0;No;No
5271;RIPI 016;1941;S;OL;178;X;RIPI;AGIP;FR;T;41°35'35,00'';00°59'15,00'' E;0;No;No
5592;S.GIORGIO PIACENTINO 001;1941;E;NP;1126;R;FIUME TREBBIA;AGIP;PC;T;44°56'59,10'';02°44'17,60'' W;0;Sì;No
5697;S.PANCRAZIO 001;1941;E;NP;1302;R;FIDENZA;AGIP;PR;T;44°49'12,50'';02°12'50,00'' W;0;Sì;No
6365;TOCCO 007;1941;S;OL;147;X;TOCCO;AGIP;PE;T;42°11'42,90'';01°27'27,70'' E;0;Sì;No
6366;TOCCO 008;1941;S;NP;279;X;TOCCO;AGIP;PE;T;42°11'36,30'';01°27'33,40'' E;0;Sì;No
6367;TOCCO 009;1941;S;OL;149;X;TOCCO;AGIP;PE;T;42°11'44,70'';01°27'24,30'' E;0;Sì;No
6368;TOCCO 010;1941;S;OL;187;X;TOCCO;AGIP;PE;T;42°11'44,70'';01°27'26,80'' E;0;Sì;No
6371;TOCCO 013;1941;S;OL;147;X;TOCCO;AGIP;PE;T;42°11'46,90'';01°27'18,00'' E;0;Sì;No
6514;TRAMUTOLA 007;1941;S;GO;397;R;TRAMUTOLA;AGIP;PZ;T;40°19'12,90'';03°18'51,60'' E;0;No;No
6515;TRAMUTOLA 008;1941;S;OL;300;R;TRAMUTOLA;AGIP;PZ;T;40°19'11,00'';03°18'57,80'' E;0;No;No
6518;TRAMUTOLA 011;1941;S;OL;292;R;TRAMUTOLA;AGIP;PZ;T;40°19'06,30'';03°18'55,00'' E;0;No;No
6519;TRAMUTOLA 012;1941;S;OL;412;R;TRAMUTOLA;AGIP;PZ;T;40°19'31,80'';03°19'04,00'' E;0;No;No
6522;TRAMUTOLA 015;1941;S;OL;300;R;TRAMUTOLA;AGIP;PZ;T;40°19'15,80'';03°19'00,80'' E;0;No;No
6523;TRAMUTOLA 016;1941;S;GA;421;R;TRAMUTOLA;AGIP;PZ;T;40°18'58,20'';03°18'30,50'' E;0;No;No
6524;TRAMUTOLA 017;1941;S;GA;82;R;TRAMUTOLA;AGIP;PZ;T;40°19'21,40'';03°19'00,40'' E;0;No;No
6525;TRAMUTOLA 018;1941;S;OL;105;R;TRAMUTOLA;AGIP;PZ;T;40°19'19,20'';03°18'59,00'' E;0;No;No
6529;TRAMUTOLA 022;1941;S;OL;60;R;TRAMUTOLA;AGIP;PZ;T;40°19'25,20'';03°18'51,30'' E;0;No;No
732;BELLENA 005;1940;S;NP;872;R;FIDENZA;AGIP;PR;T;44°51'49,60'';02°15'30,40'' W;0;Sì;No
733;BELLENA 006;1940;S;NP;846;R;FIDENZA;AGIP;PR;T;44°52'07,50'';02°15'35,40'' W;0;Sì;No
734;BELLENA 007;1940;S;GA;785;R;FIDENZA;AGIP;PR;T;44°51'47,60'';02°15'04,40'' W;0;Sì;No
1041;CADELAZZI 001;1940;E;NP;1707;C;CADELAZZI;AGIP;PV;T;44°57'30,00'';03°21'52,00'' W;0;No;No
1550;CENTOPOZZI 093;1940;S;NP;2000;R;FIDENZA;AGIP;PR;T;44°48'26,00'';02°27'53,00'' W;0;No;No
1970;CORPO RENO 001;1940;E;GA;121;C;CORPO RENO;AGIP;FE;T;44°45'24,00'';01°08'54,00'' W;3367;Sì;No
1971;CORPO RENO 002;1940;S;GA;146;C;CORPO RENO;AGIP;FE;T;44°45'31,00'';01°08'51,00'' W;3367;Sì;No
3283;LERCARA AGIP 001;1940;E;GA;1483;R;LERCARA;AGIP;PA;T;37°46'17,00'';01°08'50,00'' E;0;No;No
3519;MARRADI 001;1940;E;NP;1000;R;MARRADI;AGIP;FI;T;44°03'34,00'';00°48'41,00'' W;701;Sì;No
3866;MONTE CALDERARO 001;1940;E;X;300;X;Non disponibile;AGIP;BO;T;44°19'56,00'';00°54'38,00'' W;0;Sì;Sì
4122;NICOSIA 001;1940;E;NP;2016;X;NICOSIA;AGIP;EN;T;37°44'54,50'';01°55'07,00'' E;0;No;No
4222;PACHINO 003;1940;E;NP;407;X;Non disponibile;AGIP;SR;T;36°43'56,90'';02°37'13,00'' E;0;Sì;No
4505;PODENZANO 023;1940;S;NP;1002;R;FIUME TREBBIA;AGIP;PC;T;44°56'37,70'';02°46'23,59'' W;0;Sì;No
4506;PODENZANO 024;1940;S;NP;812;R;FIUME TREBBIA;AGIP;PC;T;44°57'20,70'';02°46'19,09'' W;0;Sì;No
4507;PODENZANO 025;1940;S;GA;652;R;FIUME TREBBIA;AGIP;PC;T;44°57'23,70'';02°46'50,09'' W;0;Sì;No
4508;PODENZANO 026;1940;S;GA;490;R;FIUME TREBBIA;AGIP;PC;T;44°56'50,70'';02°45'46,59'' W;0;Sì;No
4509;PODENZANO 027;1940;S;GA;1277;R;FIUME TREBBIA;AGIP;PC;T;44°56'59,20'';02°45'45,59'' W;0;Sì;No
5125;REGNANO 001;1940;ST;X;270;R;ALBINEA;AGIP;RE;T;44°34'39,60'';01°53'14,30'' W;0;Sì;No
5151;RILE 004;1940;E;NP;1349;X;Non disponibile;AGIP;PV;T;44°55'47,50'';03°25'22,70'' W;0;No;No
5268;RIPI 013;1940;S;OL;310;X;RIPI;AGIP;FR;T;41°35'54,00'';00°59'31,00'' E;0;No;No
5269;RIPI 014;1940;S;OL;274;X;RIPI;AGIP;FR;T;41°35'49,00'';00°59'27,00'' E;0;No;No
6363;TOCCO 005;1940;S;OL;143;X;TOCCO;AGIP;PE;T;42°11'43,00'';01°27'24,80'' E;0;Sì;No
6508;TRAMUTOLA 001;1940;E;OG;269;R;TRAMUTOLA;AGIP;PZ;T;40°19'17,20'';03°18'39,80'' E;0;No;No
6511;TRAMUTOLA 004;1940;S;OG;300;R;TRAMUTOLA;AGIP;PZ;T;40°19'11,50'';03°18'43,80'' E;0;No;No
6513;TRAMUTOLA 006;1940;S;OG;387;R;TRAMUTOLA;AGIP;PZ;T;40°19'32,10'';03°18'50,00'' E;0;No;No
6516;TRAMUTOLA 009;1940;S;OL;376;R;TRAMUTOLA;AGIP;PZ;T;40°19'34,00'';03°18'39,80'' E;0;No;No
6517;TRAMUTOLA 010;1940;S;OL;117;R;TRAMUTOLA;AGIP;PZ;T;40°19'22,20'';03°18'56,80'' E;0;No;No
6607;TREMONTI 001;1940;E;NP;1287;X;TREMONTI;AGIP;PE;T;42°11'51,90'';01°25'05,40'' E;0;No;No
6673;TURRO 001;1940;E;MG;843;X;TURRO;AGIP;PC;T;;E;0;Sì;No
6692;VAL PAROLA 003;1940;E;NP;1241;R;FIDENZA;AGIP;PR;T;44°46'51,00'';02°23'40,50'' W;0;Sì;No
6878;VILLA CARPENA 001;1940;E;MG;301;R;BERTINORO;AGIP;FO;T;44°10'22,50'';00°23'40,00'' W;0;Sì;No
6939;VIZZOLA 001;1940;E;MG;843;R;FIDENZA;AGIP;PR;T;;E;0;Sì;No
222;AMOLARETTA 003;1939;S;GA;504;X;AMOLARETTA;G.A.S.A.U.T.;RO;T;;E;0;No;No
731;BELLENA 004;1939;E;GA;724;R;FIDENZA;AGIP;PR;T;44°51'50,60'';02°15'52,40'' W;0;Sì;No
1013;CA' BIANCA 002;1939;S;GA;123;X;CA' BIANCA;AGIP;RO;T;45°03'03,00'';00°39'48,00'' W;0;No;No
2662;FONTEVIVO APPENNINO 001;1939;E;NP;1115;R;FIDENZA;AGIP;PR;T;44°48'06,10'';02°22'16,40'' W;0;Sì;No
2947;GENZANO 001;1939;E;NP;1072;R;GENZANO;AGIP;PZ;T;40°49'34,00'';03°38'06,00'' E;1361;Sì;No
3040;GRADO 006;1939;S;X;221;X;GRADO;AGIP;GO;T;45°40'39,00'';00°58'11,00'' E;0;No;No
3996;MONTEPELATO 005;1939;E;NP;2565;C;MONTEPELATO;AGIP;PR;T;44°43'44,10'';02°04'25,80'' W;3303;Sì;Sì
4220;PACHINO 001;1939;E;NP;538;R;PACHINO;AGIP;SR;T;36°42'10,00'';02°38'00,00'' E;0;Sì;No
4221;PACHINO 002;1939;E;NP;327;X;Non disponibile;AGIP;SR;T;36°44'08,90'';02°36'54,00'' E;0;Sì;No
4503;PODENZANO 021;1939;S;GA;643;R;FIUME TREBBIA;AGIP;PC;T;44°56'52,20'';02°46'33,09'' W;0;Sì;No
4504;PODENZANO 022;1939;S;NP;627;R;FIUME TREBBIA;AGIP;PC;T;44°56'40,70'';02°44'48,59'' W;0;Sì;No
4978;RALLIO 001;1939;E;GO;437;M;RALLIO;Sconosciuto;PC;T;44°52'03,00'';02°52'57,00'' W;0;No;No
5003;RAVARINO 004;1939;E;NP;140;X;RAVARINO;AGIP;MO;T;44°43'24,50'';01°21'12,50'' W;0;No;No
6370;TOCCO 012;1939;S;OL;200;X;TOCCO;AGIP;PE;T;42°11'43,40'';01°27'29,20'' E;0;Sì;No
6509;TRAMUTOLA 002;1939;E;GA;404;R;TRAMUTOLA;AGIP;PZ;T;40°19'23,50'';03°18'26,80'' E;0;No;No
6510;TRAMUTOLA 003;1939;ST;X;934;X;Non disponibile;AGIP;PZ;T;40°19'55,70'';03°19'16,00'' E;0;No;No
6512;TRAMUTOLA 005;1939;S;OG;253;R;TRAMUTOLA;AGIP;PZ;T;40°19'20,40'';03°18'41,10'' E;0;No;No
6698;VAL RIENA 001;1939;E;NP;653;R;LERCARA;AGIP;PA;T;37°44'07,90'';01°05'48,00'' E;0;No;No
730;BELLENA 003;1938;E;NP;847;R;FIDENZA;AGIP;PR;T;44°51'27,60'';02°15'31,40'' W;0;Sì;No
1289;CASE NICASTRO 001;1938;E;NP;1320;X;CASE NICASTRO;AGIP;SR;T;36°58'50,00'';02°29'50,00'' E;0;No;No
5352;CIRCO MASSIMO;1938;E;NP;1330;X;ROMA;AGIP;RM;T;41°53'08,00'';00°02'10,00'' E;0;Sì;No
2660;FONTEVIVO 029;1938;S;OL;196;R;FIDENZA;AGIP;PR;T;44°51'47,10'';02°16'53,90'' W;0;Sì;No
3958;MONTECHINO 001;1938;E;NP;1932;X;Non disponibile;AGIP;PC;T;44°48'03,20'';02°46'05,10'' W;0;No;No
4497;PODENZANO 015;1938;S;GA;503;R;FIUME TREBBIA;AGIP;PC;T;44°57'06,20'';02°46'05,59'' W;0;Sì;No
4498;PODENZANO 016;1938;S;NP;694;R;FIUME TREBBIA;AGIP;PC;T;44°57'07,70'';02°45'29,09'' W;0;Sì;No
4499;PODENZANO 017;1938;S;NP;638;R;FIUME TREBBIA;AGIP;PC;T;44°57'18,70'';02°45'53,59'' W;0;Sì;No
4500;PODENZANO 018;1938;S;MG;473;R;FIUME TREBBIA;AGIP;PC;T;44°56'52,20'';02°46'15,59'' W;0;Sì;No
4501;PODENZANO 019;1938;S;MG;760;R;FIUME TREBBIA;AGIP;PC;T;44°57'04,70'';02°46'28,59'' W;0;Sì;No
4502;PODENZANO 020;1938;S;MG;676;R;FIUME TREBBIA;AGIP;PC;T;44°56'38,20'';02°45'08,59'' W;0;Sì;No
4614;POPOLI 001;1938;E;NP;793;X;Non disponibile;AGIP;PE;T;42°10'17,00'';01°23'18,00'' E;0;No;No
5000;RAVARINO 001;1938;E;MG;77;X;RAVARINO;AGIP;MO;T;44°43'27,00'';01°21'11,50'' W;0;No;No
